snap,sim,lo,hi,status,ot_reliable,x10,n_halos,n_used_dmo,n_used_hyd,n_empty_dmo,n_empty_hyd,npart_dmo_med,npart_hyd_med,sec
47,Mstar-1sigma,13.5,13.625,ok,True,0.1449,1000,1000,1000,0,0,184,403,1.5
47,Mstar-1sigma,13.625,13.75,ok,True,0.1319,1000,1000,1000,0,0,241,528,1.3
47,Mstar-1sigma,13.75,13.875,ok,True,0.1202,763,763,763,0,0,318,703,1.1
47,Mstar-1sigma,13.875,14.0,ok,True,0.1092,396,396,396,0,0,420,934,1.0
47,Mstar-1sigma,14.0,14.125,ok,True,0.0988,200,200,200,0,0,554,1224,0.6
47,Mstar-1sigma,14.125,14.25,ok,True,0.0900,74,74,74,0,0,710,1556,0.3
47,Mstar-1sigma,14.25,14.375,ok,True,0.0821,30,30,30,0,0,940,2072,0.2
47,Mstar-1sigma,14.375,14.5,ok,True,0.0731,11,11,11,0,0,1226,2631,0.2
47,Mstar-1sigma,14.5,14.625,ok,False,0.0638,1,1,1,4,0,2038,4637,0.1
47,Mstar-1sigma,14.625,14.75,ok,False,0.0626,2,2,2,2,0,1984,4546,0.1
47,Mstar-1sigma,14.75,14.875,no_halos,False,nan,0,0,0,0,0,0,0,0.1
47,Mstar-1sigma,14.875,15.0,no_halos,False,nan,0,0,0,0,0,0,0,0.1
57,Mstar-1sigma,10.0,10.125,ok,False,1.7199,193,73,116,50,26,0,1,0.7
57,Mstar-1sigma,10.125,10.25,ok,False,1.5436,123,49,72,60,45,0,1,0.5
57,Mstar-1sigma,10.25,10.375,ok,False,1.4684,1000,380,651,5,1,0,1,1.3
57,Mstar-1sigma,10.375,10.5,ok,False,1.3284,1000,417,630,0,1,0,1,1.2
57,Mstar-1sigma,10.5,10.625,ok,False,1.1836,1000,475,652,1,2,0,1,1.2
57,Mstar-1sigma,10.625,10.75,ok,False,1.0759,1000,508,650,1,4,1,1,1.2
57,Mstar-1sigma,10.75,10.875,ok,False,0.9810,1000,554,653,4,1,1,1,1.2
57,Mstar-1sigma,10.875,11.0,ok,False,0.8886,1000,586,639,3,1,1,1,1.2
57,Mstar-1sigma,11.0,11.125,ok,False,0.8079,1000,577,672,3,1,1,1,1.2
57,Mstar-1sigma,11.125,11.25,ok,False,0.7296,1000,622,628,3,0,1,1,1.2
57,Mstar-1sigma,11.25,11.375,ok,False,0.6728,1000,665,693,0,2,1,1,1.2
57,Mstar-1sigma,11.375,11.5,ok,False,0.6136,1000,754,740,0,1,1,1,1.2
57,Mstar-1sigma,11.5,11.625,ok,False,0.5565,1000,822,825,0,0,2,2,1.2
57,Mstar-1sigma,11.625,11.75,ok,False,0.5070,1000,896,903,0,0,2,2,1.2
57,Mstar-1sigma,11.75,11.875,ok,False,0.4596,1000,955,950,0,0,3,3,1.2
57,Mstar-1sigma,11.875,12.0,ok,False,0.4192,1000,975,973,0,0,4,4,1.2
57,Mstar-1sigma,12.0,12.125,ok,False,0.3802,1000,990,993,0,0,6,5,1.3
57,Mstar-1sigma,12.125,12.25,ok,False,0.3454,1000,1000,998,0,0,8,8,1.2
57,Mstar-1sigma,12.25,12.375,ok,False,0.3130,1000,1000,999,0,0,10,10,1.2
57,Mstar-1sigma,12.375,12.5,ok,True,0.2851,1000,1000,1000,0,0,13,13,1.2
57,Mstar-1sigma,12.5,12.625,ok,True,0.2586,1000,1000,1000,0,0,18,17,1.2
57,Mstar-1sigma,12.625,12.75,ok,True,0.2361,1000,1000,1000,0,0,24,23,1.3
57,Mstar-1sigma,12.75,12.875,ok,True,0.2142,1000,1000,1000,0,0,32,30,1.3
57,Mstar-1sigma,12.875,13.0,ok,True,0.1942,1000,1000,1000,0,0,42,40,1.3
57,Mstar-1sigma,13.0,13.125,ok,True,0.1763,1000,1000,1000,0,0,57,54,1.3
57,Mstar-1sigma,13.125,13.25,ok,True,0.1601,1000,1000,1000,0,0,75,70,1.3
57,Mstar-1sigma,13.25,13.375,ok,True,0.1465,1000,1000,1000,0,0,98,95,1.3
57,Mstar-1sigma,13.375,13.5,ok,True,0.1325,1000,1000,1000,0,0,133,126,1.3
57,Mstar-1sigma,13.5,13.625,ok,True,0.1207,1000,1000,1000,0,0,171,166,1.3
57,Mstar-1sigma,13.625,13.75,ok,True,0.1094,1000,1000,1000,0,0,231,229,1.3
57,Mstar-1sigma,13.75,13.875,ok,True,0.0994,1000,1000,1000,0,0,302,293,1.3
57,Mstar-1sigma,13.875,14.0,ok,True,0.0904,1000,1000,1000,0,0,401,392,1.4
57,Mstar-1sigma,14.0,14.125,ok,True,0.0821,729,729,729,0,0,543,536,1.2
57,Mstar-1sigma,14.125,14.25,ok,True,0.0747,392,392,392,0,0,698,690,0.9
57,Mstar-1sigma,14.25,14.375,ok,True,0.0682,199,199,199,0,0,892,911,0.6
57,Mstar-1sigma,14.375,14.5,ok,True,0.0616,76,76,76,0,0,1168,1168,0.4
57,Mstar-1sigma,14.5,14.625,ok,True,0.0557,28,28,28,0,0,1574,1566,0.2
57,Mstar-1sigma,14.625,14.75,ok,True,0.0506,9,9,9,0,0,2189,2169,0.2
57,Mstar-1sigma,14.75,14.875,ok,True,0.0464,6,6,6,0,0,2966,2886,0.2
57,Mstar-1sigma,14.875,15.0,no_halos,False,nan,0,0,0,0,0,0,0,0.1
62,Mstar-1sigma,10.0,10.125,ok,False,1.5506,103,36,91,64,17,0,2,0.5
62,Mstar-1sigma,10.125,10.25,ok,False,1.3933,70,14,60,84,30,0,3,0.4
62,Mstar-1sigma,10.25,10.375,ok,False,1.3309,932,355,834,3,0,0,2,1.3
62,Mstar-1sigma,10.375,10.5,ok,False,1.2035,1000,414,897,3,0,0,2,1.2
62,Mstar-1sigma,10.5,10.625,ok,False,1.0724,1000,444,905,1,0,0,2,1.2
62,Mstar-1sigma,10.625,10.75,ok,False,0.9763,1000,492,896,2,0,0,2,1.2
62,Mstar-1sigma,10.75,10.875,ok,False,0.8872,1000,493,889,5,0,0,2,1.2
62,Mstar-1sigma,10.875,11.0,ok,False,0.8043,1000,525,896,3,0,1,2,1.2
62,Mstar-1sigma,11.0,11.125,ok,False,0.7309,1000,575,896,1,1,1,2,1.2
62,Mstar-1sigma,11.125,11.25,ok,False,0.6622,1000,607,891,2,1,1,2,1.2
62,Mstar-1sigma,11.25,11.375,ok,False,0.6089,1000,617,912,1,0,1,3,1.3
62,Mstar-1sigma,11.375,11.5,ok,False,0.5559,1000,708,990,1,0,1,4,1.2
62,Mstar-1sigma,11.5,11.625,ok,False,0.5050,1000,790,1000,0,0,1,4,1.3
62,Mstar-1sigma,11.625,11.75,ok,False,0.4586,1000,887,1000,0,0,2,6,1.3
62,Mstar-1sigma,11.75,11.875,ok,False,0.4165,1000,940,1000,0,0,3,7,1.2
62,Mstar-1sigma,11.875,12.0,ok,False,0.3776,1000,968,1000,0,0,4,10,1.3
62,Mstar-1sigma,12.0,12.125,ok,False,0.3445,1000,995,1000,0,0,5,12,1.3
62,Mstar-1sigma,12.125,12.25,ok,False,0.3128,1000,997,1000,0,0,8,16,1.3
62,Mstar-1sigma,12.25,12.375,ok,True,0.2845,1000,1000,1000,0,0,9,20,1.2
62,Mstar-1sigma,12.375,12.5,ok,True,0.2576,1000,1000,1000,0,0,13,26,1.2
62,Mstar-1sigma,12.5,12.625,ok,True,0.2345,1000,1000,1000,0,0,18,34,1.2
62,Mstar-1sigma,12.625,12.75,ok,True,0.2135,1000,1000,1000,0,0,23,47,1.3
62,Mstar-1sigma,12.75,12.875,ok,True,0.1935,1000,1000,1000,0,0,30,60,1.3
62,Mstar-1sigma,12.875,13.0,ok,True,0.1758,1000,1000,1000,0,0,39,81,1.3
62,Mstar-1sigma,13.0,13.125,ok,True,0.1598,1000,1000,1000,0,0,54,111,1.3
62,Mstar-1sigma,13.125,13.25,ok,True,0.1451,1000,1000,1000,0,0,70,146,1.3
62,Mstar-1sigma,13.25,13.375,ok,True,0.1320,1000,1000,1000,0,0,93,197,1.3
62,Mstar-1sigma,13.375,13.5,ok,True,0.1197,1000,1000,1000,0,0,126,270,1.3
62,Mstar-1sigma,13.5,13.625,ok,True,0.1089,1000,1000,1000,0,0,166,357,1.3
62,Mstar-1sigma,13.625,13.75,ok,True,0.0988,1000,1000,1000,0,0,222,480,1.4
62,Mstar-1sigma,13.75,13.875,ok,True,0.0899,1000,1000,1000,0,0,289,625,1.4
62,Mstar-1sigma,13.875,14.0,ok,True,0.0818,1000,1000,1000,0,0,393,849,1.5
62,Mstar-1sigma,14.0,14.125,ok,True,0.0744,1000,1000,1000,0,0,504,1106,1.5
62,Mstar-1sigma,14.125,14.25,ok,True,0.0675,658,658,658,0,0,688,1508,1.3
62,Mstar-1sigma,14.25,14.375,ok,True,0.0614,377,377,377,0,0,870,1926,1.0
62,Mstar-1sigma,14.375,14.5,ok,True,0.0558,184,184,184,0,0,1158,2524,0.6
62,Mstar-1sigma,14.5,14.625,ok,True,0.0506,76,76,76,0,0,1516,3376,0.4
62,Mstar-1sigma,14.625,14.75,ok,True,0.0466,30,30,30,0,0,1968,4362,0.3
62,Mstar-1sigma,14.75,14.875,ok,True,0.0419,13,13,13,0,0,2607,5630,0.2
62,Mstar-1sigma,14.875,15.0,ok,True,0.0380,5,5,5,0,0,3749,8104,0.2
67,Mstar-1sigma,10.0,10.125,ok,False,1.4178,51,11,42,88,55,0,2,0.3
67,Mstar-1sigma,10.125,10.25,ok,False,1.2597,41,9,32,88,57,0,2,0.3
67,Mstar-1sigma,10.25,10.375,ok,False,1.2035,547,184,462,14,1,0,2,1.0
67,Mstar-1sigma,10.375,10.5,ok,False,1.0893,1000,401,851,2,0,0,2,1.2
67,Mstar-1sigma,10.5,10.625,ok,False,0.9694,1000,421,842,3,0,0,2,1.2
67,Mstar-1sigma,10.625,10.75,ok,False,0.8794,1000,425,858,6,0,0,2,1.2
67,Mstar-1sigma,10.75,10.875,ok,False,0.8023,1000,466,853,3,1,0,2,1.2
67,Mstar-1sigma,10.875,11.0,ok,False,0.7266,1000,519,831,0,0,1,2,1.2
67,Mstar-1sigma,11.0,11.125,ok,False,0.6595,1000,556,857,1,0,1,2,1.2
67,Mstar-1sigma,11.125,11.25,ok,False,0.5997,1000,563,866,1,0,1,2,1.2
67,Mstar-1sigma,11.25,11.375,ok,False,0.5524,1000,618,914,3,0,1,2,1.2
67,Mstar-1sigma,11.375,11.5,ok,False,0.5032,1000,662,984,0,0,1,3,1.2
67,Mstar-1sigma,11.5,11.625,ok,False,0.4560,1000,814,1000,0,0,2,4,1.2
67,Mstar-1sigma,11.625,11.75,ok,False,0.4157,1000,867,1000,0,0,2,5,1.2
67,Mstar-1sigma,11.75,11.875,ok,False,0.3762,1000,928,1000,0,0,3,6,1.2
67,Mstar-1sigma,11.875,12.0,ok,False,0.3420,1000,961,1000,0,0,4,8,1.2
67,Mstar-1sigma,12.0,12.125,ok,False,0.3110,1000,991,1000,0,0,5,11,1.2
67,Mstar-1sigma,12.125,12.25,ok,True,0.2824,1000,995,1000,0,0,7,14,1.2
67,Mstar-1sigma,12.25,12.375,ok,True,0.2571,1000,999,1000,0,0,9,18,1.3
67,Mstar-1sigma,12.375,12.5,ok,True,0.2332,1000,1000,1000,0,0,12,23,1.2
67,Mstar-1sigma,12.5,12.625,ok,True,0.2115,1000,1000,1000,0,0,16,31,1.2
67,Mstar-1sigma,12.625,12.75,ok,True,0.1931,1000,1000,1000,0,0,21,41,1.3
67,Mstar-1sigma,12.75,12.875,ok,True,0.1753,1000,1000,1000,0,0,27,55,1.2
67,Mstar-1sigma,12.875,13.0,ok,True,0.1589,1000,1000,1000,0,0,37,75,1.3
67,Mstar-1sigma,13.0,13.125,ok,True,0.1440,1000,1000,1000,0,0,50,101,1.3
67,Mstar-1sigma,13.125,13.25,ok,True,0.1313,1000,1000,1000,0,0,66,135,1.3
67,Mstar-1sigma,13.25,13.375,ok,True,0.1194,1000,1000,1000,0,0,88,184,1.3
67,Mstar-1sigma,13.375,13.5,ok,True,0.1082,1000,1000,1000,0,0,118,250,1.3
67,Mstar-1sigma,13.5,13.625,ok,True,0.0985,1000,1000,1000,0,0,156,336,1.3
67,Mstar-1sigma,13.625,13.75,ok,True,0.0893,1000,1000,1000,0,0,212,456,1.4
67,Mstar-1sigma,13.75,13.875,ok,True,0.0817,1000,1000,1000,0,0,277,601,1.4
67,Mstar-1sigma,13.875,14.0,ok,True,0.0737,1000,1000,1000,0,0,370,804,1.4
67,Mstar-1sigma,14.0,14.125,ok,True,0.0672,1000,1000,1000,0,0,492,1078,1.5
67,Mstar-1sigma,14.125,14.25,ok,True,0.0611,995,995,995,0,0,650,1436,1.6
67,Mstar-1sigma,14.25,14.375,ok,True,0.0553,562,562,562,0,0,864,1891,1.2
67,Mstar-1sigma,14.375,14.5,ok,True,0.0507,334,334,334,0,0,1089,2408,0.9
67,Mstar-1sigma,14.5,14.625,ok,True,0.0458,161,161,161,0,0,1484,3299,0.6
67,Mstar-1sigma,14.625,14.75,ok,True,0.0417,84,84,84,0,0,2009,4412,0.4
67,Mstar-1sigma,14.75,14.875,ok,True,0.0377,20,20,20,0,0,2594,5800,0.2
67,Mstar-1sigma,14.875,15.0,ok,True,0.0351,9,9,9,0,0,2972,6851,0.2
71,Mstar-1sigma,10.0,10.125,ok,False,1.2929,19,7,15,93,77,0,1,0.2
71,Mstar-1sigma,10.125,10.25,ok,False,1.1674,28,10,23,91,73,0,2,0.2
71,Mstar-1sigma,10.25,10.375,ok,False,1.1138,433,156,359,15,2,0,2,0.9
71,Mstar-1sigma,10.375,10.5,ok,False,1.0067,1000,376,832,3,0,0,2,1.2
71,Mstar-1sigma,10.5,10.625,ok,False,0.9006,1000,391,827,6,0,0,2,1.1
71,Mstar-1sigma,10.625,10.75,ok,False,0.8148,1000,447,819,6,0,0,2,1.1
71,Mstar-1sigma,10.75,10.875,ok,False,0.7412,1000,454,816,4,0,0,2,1.2
71,Mstar-1sigma,10.875,11.0,ok,False,0.6707,1000,490,778,4,0,0,2,1.1
71,Mstar-1sigma,11.0,11.125,ok,False,0.6101,1000,519,812,3,0,1,2,1.1
71,Mstar-1sigma,11.125,11.25,ok,False,0.5549,1000,536,825,0,1,1,2,1.1
71,Mstar-1sigma,11.25,11.375,ok,False,0.5110,1000,549,872,0,0,1,2,1.1
71,Mstar-1sigma,11.375,11.5,ok,False,0.4648,1000,660,987,0,0,1,3,1.2
71,Mstar-1sigma,11.5,11.625,ok,False,0.4233,1000,764,1000,0,0,1,4,1.1
71,Mstar-1sigma,11.625,11.75,ok,False,0.3842,1000,824,1000,0,0,2,4,1.2
71,Mstar-1sigma,11.75,11.875,ok,False,0.3481,1000,912,1000,0,0,2,6,1.1
71,Mstar-1sigma,11.875,12.0,ok,False,0.3170,1000,960,1000,0,0,3,7,1.1
71,Mstar-1sigma,12.0,12.125,ok,True,0.2880,1000,988,1000,0,0,5,10,1.2
71,Mstar-1sigma,12.125,12.25,ok,True,0.2621,1000,992,1000,0,0,6,12,1.2
71,Mstar-1sigma,12.25,12.375,ok,True,0.2375,1000,1000,1000,0,0,8,16,1.2
71,Mstar-1sigma,12.375,12.5,ok,True,0.2156,1000,1000,1000,0,0,11,22,1.2
71,Mstar-1sigma,12.5,12.625,ok,True,0.1959,1000,1000,1000,0,0,15,28,1.2
71,Mstar-1sigma,12.625,12.75,ok,True,0.1781,1000,1000,1000,0,0,19,38,1.2
71,Mstar-1sigma,12.75,12.875,ok,True,0.1620,1000,1000,1000,0,0,26,50,1.2
71,Mstar-1sigma,12.875,13.0,ok,True,0.1473,1000,1000,1000,0,0,34,65,1.2
71,Mstar-1sigma,13.0,13.125,ok,True,0.1338,1000,1000,1000,0,0,45,91,1.2
71,Mstar-1sigma,13.125,13.25,ok,True,0.1214,1000,1000,1000,0,0,62,124,1.2
71,Mstar-1sigma,13.25,13.375,ok,True,0.1106,1000,1000,1000,0,0,82,168,1.2
71,Mstar-1sigma,13.375,13.5,ok,True,0.1001,1000,1000,1000,0,0,109,230,1.3
71,Mstar-1sigma,13.5,13.625,ok,True,0.0910,1000,1000,1000,0,0,144,310,1.3
71,Mstar-1sigma,13.625,13.75,ok,True,0.0829,1000,1000,1000,0,0,194,414,1.3
71,Mstar-1sigma,13.75,13.875,ok,True,0.0751,1000,1000,1000,0,0,260,564,1.3
71,Mstar-1sigma,13.875,14.0,ok,True,0.0682,1000,1000,1000,0,0,344,748,1.4
71,Mstar-1sigma,14.0,14.125,ok,True,0.0620,1000,1000,1000,0,0,460,1000,1.5
71,Mstar-1sigma,14.125,14.25,ok,True,0.0565,1000,1000,1000,0,0,605,1332,1.5
71,Mstar-1sigma,14.25,14.375,ok,True,0.0514,718,718,718,0,0,812,1786,1.3
71,Mstar-1sigma,14.375,14.5,ok,True,0.0467,475,475,475,0,0,1083,2387,1.1
71,Mstar-1sigma,14.5,14.625,ok,True,0.0425,230,230,230,0,0,1418,3115,0.7
71,Mstar-1sigma,14.625,14.75,ok,True,0.0387,114,114,114,0,0,1892,4204,0.5
71,Mstar-1sigma,14.75,14.875,ok,True,0.0349,51,51,51,0,0,2619,5746,0.3
71,Mstar-1sigma,14.875,15.0,ok,True,0.0323,18,18,18,0,0,3032,6832,0.2
73,Mstar-1sigma,10.0,10.125,ok,False,1.2656,28,7,26,93,67,0,2,0.3
73,Mstar-1sigma,10.125,10.25,ok,False,1.1252,25,7,15,93,71,0,2,0.2
73,Mstar-1sigma,10.25,10.375,ok,False,1.0714,298,92,230,41,10,0,2,0.7
73,Mstar-1sigma,10.375,10.5,ok,False,0.9711,846,315,696,8,1,0,2,1.1
73,Mstar-1sigma,10.5,10.625,ok,False,0.8660,1000,428,778,7,0,0,2,1.1
73,Mstar-1sigma,10.625,10.75,ok,False,0.7864,1000,411,794,6,2,0,2,1.1
73,Mstar-1sigma,10.75,10.875,ok,False,0.7156,1000,431,787,3,1,0,2,1.1
73,Mstar-1sigma,10.875,11.0,ok,False,0.6448,1000,472,811,2,0,0,2,1.1
73,Mstar-1sigma,11.0,11.125,ok,False,0.5867,1000,502,807,3,0,1,2,1.1
73,Mstar-1sigma,11.125,11.25,ok,False,0.5337,1000,491,819,0,0,0,2,1.1
73,Mstar-1sigma,11.25,11.375,ok,False,0.4915,1000,540,858,0,0,1,2,1.1
73,Mstar-1sigma,11.375,11.5,ok,False,0.4483,1000,641,984,0,0,1,3,1.1
73,Mstar-1sigma,11.5,11.625,ok,False,0.4066,1000,732,998,0,0,1,3,1.1
73,Mstar-1sigma,11.625,11.75,ok,False,0.3701,1000,824,1000,0,0,2,4,1.1
73,Mstar-1sigma,11.75,11.875,ok,False,0.3359,1000,916,1000,0,0,2,5,1.1
73,Mstar-1sigma,11.875,12.0,ok,False,0.3054,1000,951,1000,0,0,3,7,1.2
73,Mstar-1sigma,12.0,12.125,ok,True,0.2771,1000,979,1000,0,0,4,9,1.1
73,Mstar-1sigma,12.125,12.25,ok,True,0.2515,1000,996,1000,0,0,6,12,1.1
73,Mstar-1sigma,12.25,12.375,ok,True,0.2285,1000,999,1000,0,0,8,15,1.1
73,Mstar-1sigma,12.375,12.5,ok,True,0.2072,1000,1000,1000,0,0,11,20,1.1
73,Mstar-1sigma,12.5,12.625,ok,True,0.1890,1000,1000,1000,0,0,14,26,1.2
73,Mstar-1sigma,12.625,12.75,ok,True,0.1720,1000,1000,1000,0,0,19,36,1.2
73,Mstar-1sigma,12.75,12.875,ok,True,0.1559,1000,1000,1000,0,0,25,47,1.2
73,Mstar-1sigma,12.875,13.0,ok,True,0.1418,1000,1000,1000,0,0,34,64,1.2
73,Mstar-1sigma,13.0,13.125,ok,True,0.1290,1000,1000,1000,0,0,45,87,1.2
73,Mstar-1sigma,13.125,13.25,ok,True,0.1167,1000,1000,1000,0,0,59,118,1.2
73,Mstar-1sigma,13.25,13.375,ok,True,0.1066,1000,1000,1000,0,0,78,160,1.2
73,Mstar-1sigma,13.375,13.5,ok,True,0.0967,1000,1000,1000,0,0,105,217,1.2
73,Mstar-1sigma,13.5,13.625,ok,True,0.0877,1000,1000,1000,0,0,142,300,1.2
73,Mstar-1sigma,13.625,13.75,ok,True,0.0796,1000,1000,1000,0,0,188,399,1.3
73,Mstar-1sigma,13.75,13.875,ok,True,0.0724,1000,1000,1000,0,0,251,542,1.3
73,Mstar-1sigma,13.875,14.0,ok,True,0.0658,1000,1000,1000,0,0,339,738,1.3
73,Mstar-1sigma,14.0,14.125,ok,True,0.0599,1000,1000,1000,0,0,441,965,1.4
73,Mstar-1sigma,14.125,14.25,ok,True,0.0545,1000,1000,1000,0,0,582,1292,1.5
73,Mstar-1sigma,14.25,14.375,ok,True,0.0495,792,792,792,0,0,776,1723,1.4
73,Mstar-1sigma,14.375,14.5,ok,True,0.0449,516,516,516,0,0,1061,2346,1.1
73,Mstar-1sigma,14.5,14.625,ok,True,0.0410,279,279,279,0,0,1333,2936,0.8
73,Mstar-1sigma,14.625,14.75,ok,True,0.0371,120,120,120,0,0,1798,4006,0.5
73,Mstar-1sigma,14.75,14.875,ok,True,0.0338,54,54,54,0,0,2549,5763,0.3
73,Mstar-1sigma,14.875,15.0,ok,True,0.0307,27,27,27,0,0,2987,6689,0.3
75,Mstar-1sigma,10.0,10.125,ok,False,1.2107,22,6,15,94,74,0,2,0.2
75,Mstar-1sigma,10.125,10.25,ok,False,1.0848,25,6,16,92,77,0,1,0.2
75,Mstar-1sigma,10.25,10.375,ok,False,1.0345,273,87,213,37,11,0,1,0.7
75,Mstar-1sigma,10.375,10.5,ok,False,0.9356,742,232,574,14,2,0,1,1.0
75,Mstar-1sigma,10.5,10.625,ok,False,0.8352,1000,393,737,11,1,0,1,1.1
75,Mstar-1sigma,10.625,10.75,ok,False,0.7609,1000,418,774,5,1,0,1,1.1
75,Mstar-1sigma,10.75,10.875,ok,False,0.6894,1000,413,760,5,1,0,1,1.1
75,Mstar-1sigma,10.875,11.0,ok,False,0.6241,1000,446,784,2,0,0,1,1.1
75,Mstar-1sigma,11.0,11.125,ok,False,0.5682,1000,465,762,3,0,0,1,1.1
75,Mstar-1sigma,11.125,11.25,ok,False,0.5157,1000,506,775,1,0,1,2,1.1
75,Mstar-1sigma,11.25,11.375,ok,False,0.4756,1000,513,866,2,0,1,2,1.1
75,Mstar-1sigma,11.375,11.5,ok,False,0.4316,1000,606,980,0,0,1,2,1.1
75,Mstar-1sigma,11.5,11.625,ok,False,0.3921,1000,719,1000,0,0,1,3,1.1
75,Mstar-1sigma,11.625,11.75,ok,False,0.3572,1000,832,1000,0,0,2,4,1.1
75,Mstar-1sigma,11.75,11.875,ok,False,0.3239,1000,911,1000,0,0,2,5,1.1
75,Mstar-1sigma,11.875,12.0,ok,True,0.2949,1000,925,1000,0,0,3,7,1.1
75,Mstar-1sigma,12.0,12.125,ok,True,0.2682,1000,973,1000,0,0,4,8,1.1
75,Mstar-1sigma,12.125,12.25,ok,True,0.2437,1000,987,1000,0,0,6,11,1.1
75,Mstar-1sigma,12.25,12.375,ok,True,0.2210,1000,997,1000,0,0,7,14,1.1
75,Mstar-1sigma,12.375,12.5,ok,True,0.2006,1000,1000,1000,0,0,10,19,1.1
75,Mstar-1sigma,12.5,12.625,ok,True,0.1827,1000,1000,1000,0,0,14,25,1.1
75,Mstar-1sigma,12.625,12.75,ok,True,0.1661,1000,1000,1000,0,0,17,32,1.1
75,Mstar-1sigma,12.75,12.875,ok,True,0.1505,1000,1000,1000,0,0,24,45,1.1
75,Mstar-1sigma,12.875,13.0,ok,True,0.1366,1000,1000,1000,0,0,32,59,1.1
75,Mstar-1sigma,13.0,13.125,ok,True,0.1244,1000,1000,1000,0,0,42,80,1.1
75,Mstar-1sigma,13.125,13.25,ok,True,0.1126,1000,1000,1000,0,0,57,112,1.1
75,Mstar-1sigma,13.25,13.375,ok,True,0.1026,1000,1000,1000,0,0,74,153,1.2
75,Mstar-1sigma,13.375,13.5,ok,True,0.0933,1000,1000,1000,0,0,102,210,1.4
75,Mstar-1sigma,13.5,13.625,ok,True,0.0848,1000,1000,1000,0,0,133,283,1.2
75,Mstar-1sigma,13.625,13.75,ok,True,0.0771,1000,1000,1000,0,0,181,379,1.2
75,Mstar-1sigma,13.75,13.875,ok,True,0.0700,1000,1000,1000,0,0,244,518,1.3
75,Mstar-1sigma,13.875,14.0,ok,True,0.0637,1000,1000,1000,0,0,328,705,1.3
75,Mstar-1sigma,14.0,14.125,ok,True,0.0576,1000,1000,1000,0,0,432,942,1.3
75,Mstar-1sigma,14.125,14.25,ok,True,0.0525,1000,1000,1000,0,0,573,1250,1.4
75,Mstar-1sigma,14.25,14.375,ok,True,0.0478,855,855,855,0,0,763,1687,1.4
75,Mstar-1sigma,14.375,14.5,ok,True,0.0432,540,540,540,0,0,1017,2251,1.1
75,Mstar-1sigma,14.5,14.625,ok,True,0.0396,321,321,321,0,0,1320,2904,0.9
75,Mstar-1sigma,14.625,14.75,ok,True,0.0359,127,127,127,0,0,1772,3879,0.5
75,Mstar-1sigma,14.75,14.875,ok,True,0.0326,66,66,66,0,0,2384,5450,0.4
75,Mstar-1sigma,14.875,15.0,ok,True,0.0293,20,20,20,0,0,3360,7518,0.2
77,Mstar-1sigma,10.0,10.125,ok,False,1.1762,151,32,59,68,46,0,0,0.6
77,Mstar-1sigma,10.125,10.25,ok,False,1.0540,548,134,235,35,15,0,0,1.0
77,Mstar-1sigma,10.25,10.375,ok,False,1.0020,1000,280,450,15,4,0,0,1.2
77,Mstar-1sigma,10.375,10.5,ok,False,0.9032,1000,335,468,11,4,0,0,1.2
77,Mstar-1sigma,10.5,10.625,ok,False,0.8079,1000,347,465,8,9,0,0,1.2
77,Mstar-1sigma,10.625,10.75,ok,False,0.7388,1000,394,482,8,4,0,0,1.2
77,Mstar-1sigma,10.75,10.875,ok,False,0.6699,1000,397,490,6,4,0,0,1.2
77,Mstar-1sigma,10.875,11.0,ok,False,0.6064,1000,436,509,2,4,0,1,1.2
77,Mstar-1sigma,11.0,11.125,ok,False,0.5513,1000,486,512,0,0,0,1,1.2
77,Mstar-1sigma,11.125,11.25,ok,False,0.5016,1000,509,497,4,4,1,0,1.2
77,Mstar-1sigma,11.25,11.375,ok,False,0.4598,1000,556,570,1,1,1,1,1.2
77,Mstar-1sigma,11.375,11.5,ok,False,0.4192,1000,623,653,0,1,1,1,1.2
77,Mstar-1sigma,11.5,11.625,ok,False,0.3815,1000,722,723,0,0,1,1,1.2
77,Mstar-1sigma,11.625,11.75,ok,False,0.3459,1000,830,831,0,0,2,2,1.2
77,Mstar-1sigma,11.75,11.875,ok,False,0.3147,1000,895,900,0,0,2,2,1.2
77,Mstar-1sigma,11.875,12.0,ok,True,0.2851,1000,941,924,0,0,3,3,1.2
77,Mstar-1sigma,12.0,12.125,ok,True,0.2594,1000,979,980,0,0,4,4,1.2
77,Mstar-1sigma,12.125,12.25,ok,True,0.2354,1000,999,992,0,0,6,5,1.2
77,Mstar-1sigma,12.25,12.375,ok,True,0.2146,1000,1000,998,0,0,7,7,1.2
77,Mstar-1sigma,12.375,12.5,ok,True,0.1942,1000,999,999,0,0,10,10,1.2
77,Mstar-1sigma,12.5,12.625,ok,True,0.1766,1000,1000,1000,0,0,13,12,1.2
77,Mstar-1sigma,12.625,12.75,ok,True,0.1608,1000,1000,1000,0,0,18,16,1.2
77,Mstar-1sigma,12.75,12.875,ok,True,0.1457,1000,1000,1000,0,0,24,22,1.3
77,Mstar-1sigma,12.875,13.0,ok,True,0.1327,1000,1000,1000,0,0,31,30,1.2
77,Mstar-1sigma,13.0,13.125,ok,True,0.1205,1000,1000,1000,0,0,41,40,1.3
77,Mstar-1sigma,13.125,13.25,ok,True,0.1093,1000,1000,1000,0,0,54,53,1.3
77,Mstar-1sigma,13.25,13.375,ok,True,0.0996,1000,1000,1000,0,0,74,72,1.3
