snap,sim,lo,hi,status,ot_reliable,x10,n_halos,n_used_dmo,n_used_hyd,n_empty_dmo,n_empty_hyd,npart_dmo_med,npart_hyd_med,sec
47,Mstar-1sigma,13.875,14.0,ok,True,0.1092,396,396,396,0,0,420,934,0.9
47,Mstar-1sigma,14.0,14.125,ok,True,0.0988,200,200,200,0,0,554,1224,0.6
47,Mstar-1sigma,14.125,14.25,ok,True,0.0900,74,74,74,0,0,710,1556,0.3
47,Mstar-1sigma,14.25,14.375,ok,True,0.0821,30,30,30,0,0,940,2072,0.2
47,Mstar-1sigma,14.375,14.5,ok,True,0.0731,11,11,11,0,0,1226,2631,0.2
47,Mstar-1sigma,14.5,14.625,ok,False,0.0638,1,1,1,4,0,2038,4637,0.1
47,Mstar-1sigma,14.625,14.75,ok,False,0.0626,2,2,2,2,0,1984,4546,0.1
47,Mstar-1sigma,14.75,14.875,no_halos,False,nan,0,0,0,0,0,0,0,0.1
47,Mstar-1sigma,14.875,15.0,no_halos,False,nan,0,0,0,0,0,0,0,0.1
57,Mstar-1sigma,10.0,10.125,ok,False,1.7199,193,73,116,50,26,0,1,0.8
57,Mstar-1sigma,10.125,10.25,ok,False,1.5436,123,49,72,60,45,0,1,0.5
57,Mstar-1sigma,10.25,10.375,ok,False,1.4684,1452,573,926,1,0,0,1,1.6
57,Mstar-1sigma,10.375,10.5,ok,False,1.3284,3468,1464,2187,0,0,0,1,1.8
57,Mstar-1sigma,10.5,10.625,ok,False,1.1851,7939,3703,5078,0,0,0,1,2.2
57,Mstar-1sigma,10.625,10.75,ok,False,1.0771,10000,5027,6295,0,0,1,1,2.4
57,Mstar-1sigma,10.75,10.875,ok,False,0.9799,10000,5420,6413,0,0,1,1,2.3
57,Mstar-1sigma,10.875,11.0,ok,False,0.8877,10000,5750,6415,0,0,1,1,2.3
57,Mstar-1sigma,11.0,11.125,ok,False,0.8065,10000,6026,6580,0,0,1,1,2.5
57,Mstar-1sigma,11.125,11.25,ok,False,0.7330,10000,6266,6480,0,0,1,1,2.4
57,Mstar-1sigma,11.25,11.375,ok,False,0.6728,10000,6651,6699,0,0,1,1,2.4
57,Mstar-1sigma,11.375,11.5,ok,False,0.6136,10000,7466,7484,0,0,1,1,2.4
57,Mstar-1sigma,11.5,11.625,ok,False,0.5572,10000,8298,8352,0,0,2,2,2.5
57,Mstar-1sigma,11.625,11.75,ok,False,0.5064,10000,9002,9012,0,0,2,2,2.5
57,Mstar-1sigma,11.75,11.875,ok,False,0.4610,10000,9474,9484,0,0,3,3,2.6
57,Mstar-1sigma,11.875,12.0,ok,False,0.4184,10000,9826,9749,0,0,4,4,2.6
57,Mstar-1sigma,12.0,12.125,ok,False,0.3802,10000,9929,9906,0,0,6,6,2.6
57,Mstar-1sigma,12.125,12.25,ok,False,0.3454,10000,9980,9973,0,0,8,7,2.7
57,Mstar-1sigma,12.25,12.375,ok,False,0.3138,10000,9997,9995,0,0,10,10,2.7
57,Mstar-1sigma,12.375,12.5,ok,True,0.2854,10000,10000,10000,0,0,13,13,2.7
57,Mstar-1sigma,12.5,12.625,ok,True,0.2588,10000,10000,10000,0,0,18,17,2.7
57,Mstar-1sigma,12.625,12.75,ok,True,0.2354,10000,10000,10000,0,0,24,23,2.7
57,Mstar-1sigma,12.75,12.875,ok,True,0.2138,10000,10000,10000,0,0,32,30,2.8
57,Mstar-1sigma,12.875,13.0,ok,True,0.1942,10000,10000,10000,0,0,42,40,2.8
57,Mstar-1sigma,13.0,13.125,ok,True,0.1763,10000,10000,10000,0,0,56,53,2.9
57,Mstar-1sigma,13.125,13.25,ok,True,0.1604,10000,10000,10000,0,0,74,70,2.9
57,Mstar-1sigma,13.25,13.375,ok,True,0.1457,10000,10000,10000,0,0,99,94,3.1
57,Mstar-1sigma,13.375,13.5,ok,True,0.1325,8123,8123,8123,0,0,131,126,2.8
57,Mstar-1sigma,13.5,13.625,ok,True,0.1203,5445,5445,5445,0,0,174,166,2.5
57,Mstar-1sigma,13.625,13.75,ok,True,0.1093,3412,3412,3412,0,0,229,224,2.2
57,Mstar-1sigma,13.75,13.875,ok,True,0.0996,2205,2205,2205,0,0,302,293,2.0
57,Mstar-1sigma,13.875,14.0,ok,True,0.0904,1286,1286,1286,0,0,400,392,1.7
57,Mstar-1sigma,14.0,14.125,ok,True,0.0821,729,729,729,0,0,543,536,1.3
57,Mstar-1sigma,14.125,14.25,ok,True,0.0747,392,392,392,0,0,698,690,1.0
57,Mstar-1sigma,14.25,14.375,ok,True,0.0682,199,199,199,0,0,892,911,0.6
57,Mstar-1sigma,14.375,14.5,ok,True,0.0616,76,76,76,0,0,1168,1168,0.4
57,Mstar-1sigma,14.5,14.625,ok,True,0.0557,28,28,28,0,0,1574,1566,0.2
57,Mstar-1sigma,14.625,14.75,ok,True,0.0506,9,9,9,0,0,2189,2169,0.2
57,Mstar-1sigma,14.75,14.875,ok,True,0.0464,6,6,6,0,0,2966,2886,0.2
57,Mstar-1sigma,14.875,15.0,no_halos,False,nan,0,0,0,0,0,0,0,0.1
62,Mstar-1sigma,10.0,10.125,ok,False,1.5506,103,36,91,64,17,0,2,0.5
62,Mstar-1sigma,10.125,10.25,ok,False,1.3933,70,14,60,84,30,0,3,0.4
62,Mstar-1sigma,10.25,10.375,ok,False,1.3309,932,355,834,3,0,0,2,1.5
62,Mstar-1sigma,10.375,10.5,ok,False,1.2035,2302,950,2054,0,0,0,2,1.7
62,Mstar-1sigma,10.5,10.625,ok,False,1.0724,5377,2421,4794,0,0,0,2,2.0
62,Mstar-1sigma,10.625,10.75,ok,False,0.9751,10000,4822,8844,0,0,0,2,2.5
62,Mstar-1sigma,10.75,10.875,ok,False,0.8872,10000,5120,8800,0,0,1,2,2.4
62,Mstar-1sigma,10.875,11.0,ok,False,0.8035,10000,5486,8890,0,0,1,2,2.5
62,Mstar-1sigma,11.0,11.125,ok,False,0.7309,10000,5770,8889,0,0,1,2,2.5
62,Mstar-1sigma,11.125,11.25,ok,False,0.6633,10000,6020,8816,0,0,1,2,2.4
62,Mstar-1sigma,11.25,11.375,ok,False,0.6098,10000,6401,9148,0,0,1,3,2.4
62,Mstar-1sigma,11.375,11.5,ok,False,0.5559,10000,7141,9910,0,0,1,4,2.5
62,Mstar-1sigma,11.5,11.625,ok,False,0.5044,10000,8083,10000,0,0,2,4,2.6
62,Mstar-1sigma,11.625,11.75,ok,False,0.4586,10000,8824,10000,0,0,2,6,2.6
62,Mstar-1sigma,11.75,11.875,ok,False,0.4165,10000,9462,10000,0,0,3,7,2.6
62,Mstar-1sigma,11.875,12.0,ok,False,0.3790,10000,9704,10000,0,0,4,9,2.6
62,Mstar-1sigma,12.0,12.125,ok,False,0.3445,10000,9916,10000,0,0,5,12,2.6
62,Mstar-1sigma,12.125,12.25,ok,False,0.3124,10000,9978,10000,0,0,7,16,2.6
62,Mstar-1sigma,12.25,12.375,ok,True,0.2841,10000,9994,10000,0,0,10,21,2.6
62,Mstar-1sigma,12.375,12.5,ok,True,0.2579,10000,9998,10000,0,0,13,27,2.7
62,Mstar-1sigma,12.5,12.625,ok,True,0.2343,10000,10000,10000,0,0,17,35,2.8
62,Mstar-1sigma,12.625,12.75,ok,True,0.2130,10000,10000,10000,0,0,23,46,2.8
62,Mstar-1sigma,12.75,12.875,ok,True,0.1935,10000,10000,10000,0,0,30,61,2.8
62,Mstar-1sigma,12.875,13.0,ok,True,0.1761,10000,10000,10000,0,0,40,82,2.9
62,Mstar-1sigma,13.0,13.125,ok,True,0.1598,10000,10000,10000,0,0,53,111,2.9
62,Mstar-1sigma,13.125,13.25,ok,True,0.1453,10000,10000,10000,0,0,71,148,3.0
62,Mstar-1sigma,13.25,13.375,ok,True,0.1320,10000,10000,10000,0,0,94,198,3.2
62,Mstar-1sigma,13.375,13.5,ok,True,0.1199,10000,10000,10000,0,0,125,265,3.3
62,Mstar-1sigma,13.5,13.625,ok,True,0.1090,6988,6988,6988,0,0,165,355,2.9
62,Mstar-1sigma,13.625,13.75,ok,True,0.0990,4700,4700,4700,0,0,220,478,2.6
62,Mstar-1sigma,13.75,13.875,ok,True,0.0899,2987,2987,2987,0,0,289,625,2.3
62,Mstar-1sigma,13.875,14.0,ok,True,0.0818,1911,1911,1911,0,0,389,845,2.0
62,Mstar-1sigma,14.0,14.125,ok,True,0.0744,1157,1157,1157,0,0,504,1107,1.8
62,Mstar-1sigma,14.125,14.25,ok,True,0.0675,658,658,658,0,0,688,1508,1.5
62,Mstar-1sigma,14.25,14.375,ok,True,0.0614,377,377,377,0,0,870,1926,1.0
62,Mstar-1sigma,14.375,14.5,ok,True,0.0558,184,184,184,0,0,1158,2524,0.7
62,Mstar-1sigma,14.5,14.625,ok,True,0.0506,76,76,76,0,0,1516,3376,0.4
62,Mstar-1sigma,14.625,14.75,ok,True,0.0466,30,30,30,0,0,1968,4362,0.3
62,Mstar-1sigma,14.75,14.875,ok,True,0.0419,13,13,13,0,0,2607,5630,0.2
62,Mstar-1sigma,14.875,15.0,ok,True,0.0380,5,5,5,0,0,3749,8104,0.2
67,Mstar-1sigma,10.0,10.125,ok,False,1.4178,51,11,42,88,55,0,2,0.3
67,Mstar-1sigma,10.125,10.25,ok,False,1.2597,41,9,32,88,57,0,2,0.3
67,Mstar-1sigma,10.25,10.375,ok,False,1.2035,547,184,462,14,1,0,2,1.2
67,Mstar-1sigma,10.375,10.5,ok,False,1.0893,1463,604,1235,2,0,0,2,1.6
67,Mstar-1sigma,10.5,10.625,ok,False,0.9701,3704,1548,3131,0,0,0,2,1.8
67,Mstar-1sigma,10.625,10.75,ok,False,0.8810,7791,3442,6644,0,0,0,2,2.2
67,Mstar-1sigma,10.75,10.875,ok,False,0.8023,10000,4856,8453,0,0,0,2,2.3
67,Mstar-1sigma,10.875,11.0,ok,False,0.7266,10000,5221,8594,0,0,1,2,2.4
67,Mstar-1sigma,11.0,11.125,ok,False,0.6595,10000,5439,8578,0,0,1,2,2.4
67,Mstar-1sigma,11.125,11.25,ok,False,0.5997,10000,5643,8572,0,0,1,2,2.4
67,Mstar-1sigma,11.25,11.375,ok,False,0.5515,10000,6043,8976,0,0,1,2,2.4
67,Mstar-1sigma,11.375,11.5,ok,False,0.5025,10000,6894,9875,0,0,1,3,2.4
67,Mstar-1sigma,11.5,11.625,ok,False,0.4566,10000,7838,9997,0,0,1,4,2.4
67,Mstar-1sigma,11.625,11.75,ok,False,0.4149,10000,8662,10000,0,0,2,5,2.5
67,Mstar-1sigma,11.75,11.875,ok,False,0.3770,10000,9226,10000,0,0,3,6,2.6
67,Mstar-1sigma,11.875,12.0,ok,False,0.3430,10000,9689,10000,0,0,4,8,2.7
67,Mstar-1sigma,12.0,12.125,ok,False,0.3110,10000,9872,10000,0,0,5,11,2.6
67,Mstar-1sigma,12.125,12.25,ok,True,0.2829,10000,9966,10000,0,0,7,14,2.5
67,Mstar-1sigma,12.25,12.375,ok,True,0.2571,10000,9996,10000,0,0,9,18,2.6
67,Mstar-1sigma,12.375,12.5,ok,True,0.2335,10000,9999,10000,0,0,12,24,2.6
67,Mstar-1sigma,12.5,12.625,ok,True,0.2122,10000,10000,10000,0,0,16,31,2.7
67,Mstar-1sigma,12.625,12.75,ok,True,0.1928,10000,10000,10000,0,0,21,41,2.7
67,Mstar-1sigma,12.75,12.875,ok,True,0.1753,10000,10000,10000,0,0,28,55,2.7
67,Mstar-1sigma,12.875,13.0,ok,True,0.1592,10000,10000,10000,0,0,37,75,2.9
67,Mstar-1sigma,13.0,13.125,ok,True,0.1445,10000,10000,10000,0,0,50,101,3.0
67,Mstar-1sigma,13.125,13.25,ok,True,0.1313,10000,10000,10000,0,0,65,135,3.0
67,Mstar-1sigma,13.25,13.375,ok,True,0.1193,10000,10000,10000,0,0,88,185,3.2
67,Mstar-1sigma,13.375,13.5,ok,True,0.1084,10000,10000,10000,0,0,117,247,3.3
67,Mstar-1sigma,13.5,13.625,ok,True,0.0986,8183,8183,8183,0,0,156,333,3.2
67,Mstar-1sigma,13.625,13.75,ok,True,0.0895,5643,5643,5643,0,0,208,447,2.8
67,Mstar-1sigma,13.75,13.875,ok,True,0.0814,3951,3951,3951,0,0,276,601,2.6
67,Mstar-1sigma,13.875,14.0,ok,True,0.0738,2570,2570,2570,0,0,371,809,2.3
67,Mstar-1sigma,14.0,14.125,ok,True,0.0671,1641,1641,1641,0,0,490,1069,2.0
67,Mstar-1sigma,14.125,14.25,ok,True,0.0611,995,995,995,0,0,650,1436,1.7
67,Mstar-1sigma,14.25,14.375,ok,True,0.0553,562,562,562,0,0,864,1891,1.3
67,Mstar-1sigma,14.375,14.5,ok,True,0.0507,334,334,334,0,0,1089,2408,1.0
67,Mstar-1sigma,14.5,14.625,ok,True,0.0458,161,161,161,0,0,1484,3299,0.6
67,Mstar-1sigma,14.625,14.75,ok,True,0.0417,84,84,84,0,0,2009,4412,0.4
67,Mstar-1sigma,14.75,14.875,ok,True,0.0377,20,20,20,0,0,2594,5800,0.2
67,Mstar-1sigma,14.875,15.0,ok,True,0.0351,9,9,9,0,0,2972,6851,0.2
71,Mstar-1sigma,10.0,10.125,ok,False,1.2929,19,7,15,93,77,0,1,0.2
71,Mstar-1sigma,10.125,10.25,ok,False,1.1674,28,10,23,91,73,0,2,0.3
71,Mstar-1sigma,10.25,10.375,ok,False,1.1138,433,156,359,15,2,0,2,1.0
71,Mstar-1sigma,10.375,10.5,ok,False,1.0067,1107,413,918,3,0,0,2,1.4
71,Mstar-1sigma,10.5,10.625,ok,False,0.8993,2380,965,1972,5,0,0,2,1.6
71,Mstar-1sigma,10.625,10.75,ok,False,0.8159,5376,2341,4380,0,0,0,2,1.9
71,Mstar-1sigma,10.75,10.875,ok,False,0.7421,10000,4501,8188,0,0,0,2,2.3
71,Mstar-1sigma,10.875,11.0,ok,False,0.6707,10000,4796,8195,0,0,0,2,2.3
71,Mstar-1sigma,11.0,11.125,ok,False,0.6101,10000,5029,8242,0,0,1,2,2.3
71,Mstar-1sigma,11.125,11.25,ok,False,0.5539,10000,5167,8175,0,0,1,2,2.3
71,Mstar-1sigma,11.25,11.375,ok,False,0.5101,10000,5576,8823,0,0,1,2,2.3
71,Mstar-1sigma,11.375,11.5,ok,False,0.4648,10000,6495,9836,0,0,1,3,2.4
71,Mstar-1sigma,11.5,11.625,ok,False,0.4227,10000,7570,9997,0,0,1,4,2.5
71,Mstar-1sigma,11.625,11.75,ok,False,0.3837,10000,8413,10000,0,0,2,4,2.4
71,Mstar-1sigma,11.75,11.875,ok,False,0.3485,10000,9090,10000,0,0,2,6,2.4
71,Mstar-1sigma,11.875,12.0,ok,False,0.3165,10000,9595,10000,0,0,3,7,2.4
71,Mstar-1sigma,12.0,12.125,ok,True,0.2874,10000,9835,10000,0,0,4,10,2.5
71,Mstar-1sigma,12.125,12.25,ok,True,0.2616,10000,9947,10000,0,0,6,13,2.5
71,Mstar-1sigma,12.25,12.375,ok,True,0.2375,10000,9990,10000,0,0,8,16,2.5
71,Mstar-1sigma,12.375,12.5,ok,True,0.2159,10000,10000,10000,0,0,11,21,2.6
71,Mstar-1sigma,12.5,12.625,ok,True,0.1963,10000,10000,10000,0,0,15,28,2.6
71,Mstar-1sigma,12.625,12.75,ok,True,0.1781,10000,10000,10000,0,0,19,37,2.6
71,Mstar-1sigma,12.75,12.875,ok,True,0.1620,10000,10000,10000,0,0,26,50,2.7
71,Mstar-1sigma,12.875,13.0,ok,True,0.1471,10000,10000,10000,0,0,35,67,2.7
71,Mstar-1sigma,13.0,13.125,ok,True,0.1336,10000,10000,10000,0,0,46,91,2.7
71,Mstar-1sigma,13.125,13.25,ok,True,0.1214,10000,10000,10000,0,0,61,124,2.9
71,Mstar-1sigma,13.25,13.375,ok,True,0.1103,10000,10000,10000,0,0,82,169,3.0
71,Mstar-1sigma,13.375,13.5,ok,True,0.1002,10000,10000,10000,0,0,110,229,3.2
71,Mstar-1sigma,13.5,13.625,ok,True,0.0910,8487,8487,8487,0,0,146,309,3.1
71,Mstar-1sigma,13.625,13.75,ok,True,0.0828,6023,6023,6023,0,0,194,416,2.8
71,Mstar-1sigma,13.75,13.875,ok,True,0.0752,4357,4357,4357,0,0,262,564,2.6
71,Mstar-1sigma,13.875,14.0,ok,True,0.0685,2944,2944,2944,0,0,343,747,2.3
71,Mstar-1sigma,14.0,14.125,ok,True,0.0621,1989,1989,1989,0,0,458,1004,2.1
71,Mstar-1sigma,14.125,14.25,ok,True,0.0565,1190,1190,1190,0,0,604,1334,1.8
71,Mstar-1sigma,14.25,14.375,ok,True,0.0514,718,718,718,0,0,812,1786,1.6
71,Mstar-1sigma,14.375,14.5,ok,True,0.0467,475,475,475,0,0,1083,2387,1.2
71,Mstar-1sigma,14.5,14.625,ok,True,0.0425,230,230,230,0,0,1418,3115,0.8
71,Mstar-1sigma,14.625,14.75,ok,True,0.0387,114,114,114,0,0,1892,4204,0.5
71,Mstar-1sigma,14.75,14.875,ok,True,0.0349,51,51,51,0,0,2619,5746,0.3
71,Mstar-1sigma,14.875,15.0,ok,True,0.0323,18,18,18,0,0,3032,6832,0.2
73,Mstar-1sigma,10.0,10.125,ok,False,1.2656,28,7,26,93,67,0,2,0.3
73,Mstar-1sigma,10.125,10.25,ok,False,1.1252,25,7,15,93,71,0,2,0.2
73,Mstar-1sigma,10.25,10.375,ok,False,1.0714,298,92,230,41,10,0,2,0.8
73,Mstar-1sigma,10.375,10.5,ok,False,0.9711,846,315,696,8,1,0,2,1.2
73,Mstar-1sigma,10.5,10.625,ok,False,0.8660,2017,817,1570,3,0,0,2,1.5
73,Mstar-1sigma,10.625,10.75,ok,False,0.7859,4440,1833,3498,0,0,0,2,1.8
73,Mstar-1sigma,10.75,10.875,ok,False,0.7147,10000,4364,7979,0,0,0,2,2.3
73,Mstar-1sigma,10.875,11.0,ok,False,0.6463,10000,4620,8042,0,0,0,2,2.3
73,Mstar-1sigma,11.0,11.125,ok,False,0.5874,10000,4840,8016,0,0,0,2,2.3
73,Mstar-1sigma,11.125,11.25,ok,False,0.5337,10000,4982,8016,0,0,0,2,2.3
73,Mstar-1sigma,11.25,11.375,ok,False,0.4915,10000,5464,8701,0,0,1,2,2.3
73,Mstar-1sigma,11.375,11.5,ok,False,0.4483,10000,6393,9825,0,0,1,3,2.3
73,Mstar-1sigma,11.5,11.625,ok,False,0.4066,10000,7424,9998,0,0,1,3,2.4
73,Mstar-1sigma,11.625,11.75,ok,False,0.3691,10000,8312,10000,0,0,2,4,2.4
73,Mstar-1sigma,11.75,11.875,ok,False,0.3355,10000,9027,10000,0,0,2,5,2.4
73,Mstar-1sigma,11.875,12.0,ok,False,0.3052,10000,9546,10000,0,0,3,7,2.4
73,Mstar-1sigma,12.0,12.125,ok,True,0.2777,10000,9814,10000,0,0,4,9,2.4
73,Mstar-1sigma,12.125,12.25,ok,True,0.2519,10000,9932,10000,0,0,6,12,2.5
73,Mstar-1sigma,12.25,12.375,ok,True,0.2289,10000,9989,10000,0,0,8,15,2.6
73,Mstar-1sigma,12.375,12.5,ok,True,0.2081,10000,9998,10000,0,0,10,20,2.6
73,Mstar-1sigma,12.5,12.625,ok,True,0.1890,10000,10000,10000,0,0,14,26,2.6
73,Mstar-1sigma,12.625,12.75,ok,True,0.1717,10000,10000,10000,0,0,18,35,2.6
73,Mstar-1sigma,12.75,12.875,ok,True,0.1560,10000,10000,10000,0,0,25,46,2.6
73,Mstar-1sigma,12.875,13.0,ok,True,0.1416,10000,10000,10000,0,0,33,63,2.7
73,Mstar-1sigma,13.0,13.125,ok,True,0.1288,10000,10000,10000,0,0,44,86,2.7
73,Mstar-1sigma,13.125,13.25,ok,True,0.1169,10000,10000,10000,0,0,59,117,2.8
73,Mstar-1sigma,13.25,13.375,ok,True,0.1063,10000,10000,10000,0,0,79,162,2.9
73,Mstar-1sigma,13.375,13.5,ok,True,0.0966,10000,10000,10000,0,0,106,220,3.1
73,Mstar-1sigma,13.5,13.625,ok,True,0.0877,8518,8518,8518,0,0,140,297,3.1
73,Mstar-1sigma,13.625,13.75,ok,True,0.0798,6029,6029,6029,0,0,187,401,2.8
73,Mstar-1sigma,13.75,13.875,ok,True,0.0724,4334,4334,4334,0,0,251,540,2.5
73,Mstar-1sigma,13.875,14.0,ok,True,0.0658,3001,3001,3001,0,0,335,734,2.3
73,Mstar-1sigma,14.0,14.125,ok,True,0.0599,2072,2072,2072,0,0,448,984,2.1
73,Mstar-1sigma,14.125,14.25,ok,True,0.0545,1285,1285,1285,0,0,585,1296,1.8
73,Mstar-1sigma,14.25,14.375,ok,True,0.0495,792,792,792,0,0,776,1723,1.5
73,Mstar-1sigma,14.375,14.5,ok,True,0.0449,516,516,516,0,0,1061,2346,1.2
73,Mstar-1sigma,14.5,14.625,ok,True,0.0410,279,279,279,0,0,1333,2936,0.9
73,Mstar-1sigma,14.625,14.75,ok,True,0.0371,120,120,120,0,0,1798,4006,0.5
73,Mstar-1sigma,14.75,14.875,ok,True,0.0338,54,54,54,0,0,2549,5763,0.3
73,Mstar-1sigma,14.875,15.0,ok,True,0.0307,27,27,27,0,0,2987,6689,0.2
75,Mstar-1sigma,10.0,10.125,ok,False,1.2107,22,6,15,94,74,0,2,0.2
75,Mstar-1sigma,10.125,10.25,ok,False,1.0848,25,6,16,92,77,0,1,0.2
75,Mstar-1sigma,10.25,10.375,ok,False,1.0345,273,87,213,37,11,0,1,0.8
75,Mstar-1sigma,10.375,10.5,ok,False,0.9356,742,232,574,14,2,0,1,1.1
75,Mstar-1sigma,10.5,10.625,ok,False,0.8352,1628,607,1224,6,0,0,1,1.4
75,Mstar-1sigma,10.625,10.75,ok,False,0.7609,3618,1450,2745,1,0,0,1,1.6
75,Mstar-1sigma,10.75,10.875,ok,False,0.6904,9070,3741,6963,0,0,0,1,2.1
75,Mstar-1sigma,10.875,11.0,ok,False,0.6249,10000,4369,7681,0,0,0,1,2.2
75,Mstar-1sigma,11.0,11.125,ok,False,0.5676,10000,4653,7721,0,0,0,1,2.2
75,Mstar-1sigma,11.125,11.25,ok,False,0.5162,10000,4718,7805,0,0,0,1,2.2
75,Mstar-1sigma,11.25,11.375,ok,False,0.4747,10000,5238,8569,0,0,1,2,2.3
75,Mstar-1sigma,11.375,11.5,ok,False,0.4331,10000,6262,9830,0,0,1,3,2.3
75,Mstar-1sigma,11.5,11.625,ok,False,0.3933,10000,7242,10000,0,0,1,3,2.3
75,Mstar-1sigma,11.625,11.75,ok,False,0.3572,10000,8129,10000,0,0,2,4,2.3
75,Mstar-1sigma,11.75,11.875,ok,False,0.3247,10000,8895,10000,0,0,2,5,2.4
75,Mstar-1sigma,11.875,12.0,ok,True,0.2949,10000,9419,10000,0,0,3,6,2.4
75,Mstar-1sigma,12.0,12.125,ok,True,0.2678,10000,9788,10000,0,0,4,8,2.4
75,Mstar-1sigma,12.125,12.25,ok,True,0.2437,10000,9933,10000,0,0,5,11,2.4
75,Mstar-1sigma,12.25,12.375,ok,True,0.2210,10000,9988,10000,0,0,7,14,2.4
75,Mstar-1sigma,12.375,12.5,ok,True,0.2010,10000,9996,10000,0,0,10,18,2.5
75,Mstar-1sigma,12.5,12.625,ok,True,0.1827,10000,10000,10000,0,0,13,24,2.5
75,Mstar-1sigma,12.625,12.75,ok,True,0.1657,10000,10000,10000,0,0,18,32,2.4
75,Mstar-1sigma,12.75,12.875,ok,True,0.1507,10000,10000,10000,0,0,24,44,2.6
75,Mstar-1sigma,12.875,13.0,ok,True,0.1368,10000,10000,10000,0,0,32,59,2.6
75,Mstar-1sigma,13.0,13.125,ok,True,0.1242,10000,10000,10000,0,0,42,81,2.6
75,Mstar-1sigma,13.125,13.25,ok,True,0.1128,10000,10000,10000,0,0,57,112,2.7
75,Mstar-1sigma,13.25,13.375,ok,True,0.1026,10000,10000,10000,0,0,75,153,2.9
75,Mstar-1sigma,13.375,13.5,ok,True,0.0932,10000,10000,10000,0,0,101,209,3.0
75,Mstar-1sigma,13.5,13.625,ok,True,0.0848,8254,8254,8254,0,0,135,285,3.0
75,Mstar-1sigma,13.625,13.75,ok,True,0.0770,5927,5927,5927,0,0,180,384,2.6
75,Mstar-1sigma,13.75,13.875,ok,True,0.0699,4356,4356,4356,0,0,242,517,2.4
75,Mstar-1sigma,13.875,14.0,ok,True,0.0636,2999,2999,2999,0,0,325,705,2.1
75,Mstar-1sigma,14.0,14.125,ok,True,0.0577,2117,2117,2117,0,0,432,941,2.0
75,Mstar-1sigma,14.125,14.25,ok,True,0.0525,1325,1325,1325,0,0,573,1250,1.8
75,Mstar-1sigma,14.25,14.375,ok,True,0.0478,855,855,855,0,0,763,1687,1.5
75,Mstar-1sigma,14.375,14.5,ok,True,0.0432,540,540,540,0,0,1017,2251,1.2
75,Mstar-1sigma,14.5,14.625,ok,True,0.0396,321,321,321,0,0,1320,2904,0.9
75,Mstar-1sigma,14.625,14.75,ok,True,0.0359,127,127,127,0,0,1772,3879,0.5
75,Mstar-1sigma,14.75,14.875,ok,True,0.0326,66,66,66,0,0,2384,5450,0.4
75,Mstar-1sigma,14.875,15.0,ok,True,0.0293,20,20,20,0,0,3360,7518,0.2
77,Mstar-1sigma,10.0,10.125,ok,False,1.1762,151,32,59,68,46,0,0,0.6
77,Mstar-1sigma,10.125,10.25,ok,False,1.0540,548,134,235,35,15,0,0,1.2
77,Mstar-1sigma,10.25,10.375,ok,False,1.0020,4113,1211,1788,1,0,0,0,1.9
77,Mstar-1sigma,10.375,10.5,ok,False,0.9049,10000,3271,4624,1,0,0,0,2.3
77,Mstar-1sigma,10.5,10.625,ok,False,0.8107,10000,3582,4678,0,0,0,0,2.3
77,Mstar-1sigma,10.625,10.75,ok,False,0.7377,10000,3918,4660,0,0,0,0,2.3
77,Mstar-1sigma,10.75,10.875,ok,False,0.6699,10000,4156,4745,0,0,0,0,2.4
77,Mstar-1sigma,10.875,11.0,ok,False,0.6072,10000,4433,4815,0,0,0,0,2.3
77,Mstar-1sigma,11.0,11.125,ok,False,0.5506,10000,4738,4929,0,0,0,0,2.3
77,Mstar-1sigma,11.125,11.25,ok,False,0.5010,10000,4999,5079,0,0,0,1,2.4
77,Mstar-1sigma,11.25,11.375,ok,False,0.4610,10000,5528,5492,0,0,1,1,2.3
77,Mstar-1sigma,11.375,11.5,ok,False,0.4184,10000,6399,6417,0,0,1,1,2.4
77,Mstar-1sigma,11.5,11.625,ok,False,0.3809,10000,7375,7300,0,0,1,1,2.4
77,Mstar-1sigma,11.625,11.75,ok,False,0.3459,10000,8197,8132,0,0,2,2,2.5
77,Mstar-1sigma,11.75,11.875,ok,False,0.3142,10000,8973,8852,0,0,2,2,2.6
77,Mstar-1sigma,11.875,12.0,ok,True,0.2854,10000,9445,9412,0,0,3,3,2.6
77,Mstar-1sigma,12.0,12.125,ok,True,0.2594,10000,9785,9736,0,0,4,4,2.6
77,Mstar-1sigma,12.125,12.25,ok,True,0.2356,10000,9916,9921,0,0,6,5,2.6
77,Mstar-1sigma,12.25,12.375,ok,True,0.2142,10000,9987,9977,0,0,7,7,2.6
77,Mstar-1sigma,12.375,12.5,ok,True,0.1942,10000,9996,9994,0,0,10,9,2.6
77,Mstar-1sigma,12.5,12.625,ok,True,0.1766,10000,10000,10000,0,0,13,13,2.6
77,Mstar-1sigma,12.625,12.75,ok,True,0.1606,10000,10000,10000,0,0,18,17,2.7
77,Mstar-1sigma,12.75,12.875,ok,True,0.1459,10000,10000,10000,0,0,24,22,2.7
77,Mstar-1sigma,12.875,13.0,ok,True,0.1325,10000,10000,10000,0,0,31,30,2.7
77,Mstar-1sigma,13.0,13.125,ok,True,0.1205,10000,10000,10000,0,0,42,40,2.8
77,Mstar-1sigma,13.125,13.25,ok,True,0.1095,10000,10000,10000,0,0,56,53,2.8
